date,strategy,period,ls_ret,ls_ret_gross,ls_ret_pre_capeff,long_ret,short_pnl,long_turnover,short_turnover,avg_turnover,n_long,n_short,mkt_ret,tc_cost_monthly,borrow_cost_monthly,rebate_monthly,net_financing_monthly,rf_rate,avg_fscore_long,avg_fscore_short,nav,ret_1m,ret_3m,ret_6m,ret_12m,ret_24m,ret_36m,vol_12m,vol_36m,max_dd_6m,max_dd_12m,max_dd_36m,sharpe_12m,sharpe_36m,sortino_12m,sortino_36m,calmar_12m,calmar_36m,hit_rate_3m,hit_rate_6m,hit_rate_12m
2009-01-01,A_Value,in_sample,-0.018097,-0.021812,-0.027146,-0.139732,0.112586,0.371963,0.44486,0.408411,535,535,-0.11074,0.004084,0.00125,0.0,-0.00125,0.0,6.216822,3.603738,17.087053,-0.018097,-0.094244,0.021857,0.062349,0.012121,0.174691,0.120334,0.084198,-0.094244,-0.094244,-0.094244,0.450317,0.265354,0.719807,0.449639,0.661569,0.585023,0.0,0.5,0.583333
2009-02-01,A_Value,in_sample,-0.003088,-0.00093,-0.004632,0.093973,-0.098605,0.270115,0.220307,0.245211,522,522,0.088829,0.002452,0.00125,0.0,-0.00125,0.0001,6.095785,4.086207,17.03429,-0.003088,-0.09475,-0.039459,0.031791,0.002484,0.155111,0.118366,0.084141,-0.09704,-0.09704,-0.09704,0.21619,0.211486,0.341564,0.358886,0.327602,0.507411,0.0,0.333333,0.5
2009-03-01,A_Value,in_sample,0.04597,0.070925,0.068955,0.239539,-0.170584,0.047438,0.096591,0.072015,527,528,0.183332,0.00072,0.00125,0.0,-0.00125,0.0002,6.110057,4.051136,17.817358,0.04597,0.02387,-0.041196,0.074676,0.053517,0.174786,0.125901,0.086441,-0.09704,-0.09704,-0.09704,0.548465,0.285581,0.924883,0.501076,0.769532,0.568454,0.333333,0.333333,0.5
2009-04-01,A_Value,in_sample,-0.013629,-0.016261,-0.020443,0.084389,-0.104832,0.309833,0.276438,0.293135,539,539,0.08764,0.002931,0.00125,0.0,-0.00125,0.0001,6.185529,3.599258,17.574533,-0.013629,0.028529,-0.068403,0.067816,0.022808,0.114361,0.126821,0.084496,-0.09475,-0.09704,-0.09704,0.508593,0.095031,0.861569,0.163267,0.698843,0.378739,0.333333,0.166667,0.5
2009-05-01,A_Value,in_sample,-0.017893,-0.024231,-0.026839,0.011561,-0.0384,0.159633,0.111927,0.13578,545,545,0.018671,0.001358,0.00125,0.0,-0.00125,0.0,5.972477,3.537615,17.260076,-0.017893,0.013255,-0.082751,0.062295,-0.006447,0.06635,0.12775,0.084221,-0.031277,-0.09704,-0.09704,0.479965,-0.06274,0.814129,-0.107244,0.641953,0.223048,0.333333,0.166667,0.5
2009-06-01,A_Value,in_sample,0.012748,0.020787,0.019122,0.102562,-0.08344,0.031365,0.051661,0.041513,542,542,0.087054,0.000415,0.00125,0.0,-0.00125,0.0001,6.02214,3.523985,17.480105,0.012748,-0.018928,0.00449,0.068592,0.004226,0.037636,0.127945,0.08131,-0.031277,-0.09704,-0.09704,0.538908,-0.163242,0.915763,-0.2706,0.706838,0.12769,0.333333,0.333333,0.5
2009-07-01,A_Value,in_sample,0.008283,0.019763,0.012424,0.048005,-0.03558,0.612546,0.605166,0.608856,542,542,0.040266,0.006089,0.00125,0.0,-0.00125,0.0001,6.01845,3.95941,17.62489,0.008283,0.002865,0.031476,0.054021,0.046597,0.051516,0.126792,0.081318,-0.031277,-0.09704,-0.09704,0.443345,-0.092908,0.747368,-0.153283,0.556688,0.174003,0.666667,0.5,0.5
2009-08-01,A_Value,in_sample,0.010697,0.018292,0.016046,0.080605,-0.064559,0.115174,0.084095,0.099634,547,547,0.065813,0.000996,0.00125,0.0,-0.00125,0.0001,5.519196,3.665448,17.813429,0.010697,0.03206,0.045739,0.004475,0.059697,0.041043,0.111896,0.080705,-0.031277,-0.09704,-0.09704,0.063005,-0.118213,0.093939,-0.194158,0.046118,0.139097,1.0,0.666667,0.5
2009-09-01,A_Value,in_sample,0.021299,0.034096,0.031949,-0.056702,0.088652,0.086957,0.092391,0.089674,552,552,-0.054347,0.000897,0.00125,0.0,-0.00125,0.0001,5.699275,3.802536,18.192845,0.021299,0.040774,0.021074,-0.02099,0.0871,0.069388,0.102479,0.081392,-0.017893,-0.09704,-0.09704,-0.177803,0.009135,-0.244041,0.015079,-0.216301,0.233037,1.0,0.666667,0.5
2009-10-01,A_Value,in_sample,0.002221,0.005778,0.003331,0.027626,-0.024295,0.124314,0.115174,0.119744,547,547,0.02834,0.001197,0.00125,0.0,-0.00125,0.0,5.837294,3.88117,18.233243,0.002221,0.034517,0.037481,-0.033486,0.118045,0.07893,0.101006,0.081225,0.0,-0.09475,-0.09704,-0.300735,0.061979,-0.407324,0.101608,-0.353413,0.264287,1.0,0.833333,0.5
2009-11-01,A_Value,in_sample,0.009298,0.01604,0.013947,0.067335,-0.053388,0.084249,0.084249,0.084249,546,546,0.056898,0.000842,0.00125,0.0,-0.00125,0.0,5.893773,4.049451,18.402779,0.009298,0.033085,0.066205,-0.022025,0.133966,0.081613,0.101685,0.081285,0.0,-0.031277,-0.09704,-0.179252,0.089128,-0.243172,0.146388,-0.70418,0.273042,1.0,1.0,0.583333
2009-12-01,A_Value,in_sample,0.000562,0.002723,0.000843,-0.019612,0.020455,0.05292,0.072993,0.062956,548,548,-0.016081,0.00063,0.00125,0.0,-0.00125,0.0001,5.906934,4.012774,18.413125,0.000562,0.012108,0.053376,0.058105,0.142606,0.090799,0.062346,0.081064,0.0,-0.031277,-0.09704,0.924022,0.139825,2.222391,0.228063,1.857737,0.302902,1.0,1.0,0.666667
2010-01-01,A_Value,in_sample,0.001263,0.006287,0.001895,0.043556,-0.041661,0.255009,0.373406,0.314208,549,549,0.036726,0.003142,0.00125,0.0,-0.00125,0.0,5.95082,4.302368,18.436382,0.001263,0.011141,0.046042,0.078968,0.14624,0.092046,0.057376,0.081054,0.0,-0.031277,-0.09704,1.342236,0.162579,3.598809,0.264162,2.524756,0.306943,1.0,1.0,0.75
2010-02-01,A_Value,in_sample,0.002615,0.005673,0.003923,0.070299,-0.066376,0.038182,0.061818,0.05,550,550,0.070441,0.0005,0.00125,0.0,-0.00125,0.0,5.974545,4.189091,18.484594,0.002615,0.004446,0.037678,0.08514,0.119638,0.087835,0.056617,0.081023,0.0,-0.031277,-0.09704,1.46334,0.16225,3.836406,0.263626,2.722099,0.293287,1.0,1.0,0.833333
2010-03-01,A_Value,in_sample,0.004013,0.015801,0.006019,0.072593,-0.066574,1.0,0.706522,0.853261,552,552,0.055927,0.008533,0.00125,0.0,-0.00125,0.0001,6.34058,3.347826,18.558766,0.004013,0.00791,0.020113,0.041612,0.119395,0.097356,0.037338,0.08091,0.0,-0.017893,-0.09704,1.093798,0.215558,1.89314,0.348166,2.325609,0.324115,1.0,1.0,0.833333
2010-04-01,A_Value,in_sample,-0.014109,-0.015977,-0.021163,-0.088338,0.067175,0.083032,0.704158,0.393595,554,1467,-0.07773,0.003936,0.00125,0.0,-0.00125,0.0001,6.422383,1.274029,18.296924,-0.014109,-0.007564,0.003493,0.041104,0.111708,0.06485,0.03758,0.0811,-0.014109,-0.014109,-0.09704,1.073918,0.109524,1.847394,0.177555,2.913395,0.21811,0.666667,0.833333,0.833333
2010-05-01,A_Value,in_sample,-0.024723,-0.035318,-0.037084,-0.075188,0.038104,0.057971,0.04527,0.051621,552,1480,-0.058047,0.000516,0.00125,0.0,-0.00125,0.0001,6.440217,1.277703,17.844577,-0.024723,-0.034624,-0.030332,0.033864,0.098269,0.027199,0.042148,0.082354,-0.038483,-0.038483,-0.09704,0.791476,-0.019828,1.215243,-0.032143,0.879991,0.092593,0.333333,0.666667,0.833333
2010-06-01,A_Value,in_sample,-0.003678,0.005057,-0.005518,0.05866,-0.064177,0.989051,0.875912,0.932482,548,548,0.059245,0.009325,0.00125,0.0,-0.00125,0.0001,6.034672,5.005474,17.778938,-0.003678,-0.042019,-0.034442,0.017096,0.08686,0.021394,0.041127,0.082397,-0.042019,-0.042019,-0.09704,0.411674,-0.026912,0.622202,-0.043691,0.406852,0.072971,0.0,0.5,0.75
2010-07-01,A_Value,in_sample,-0.001846,0.007625,-0.002769,-0.063314,0.060545,0.952641,0.876138,0.91439,549,549,-0.051908,0.009144,0.00125,0.0,-0.00125,0.0001,6.28051,3.238616,17.746121,-0.001846,-0.030104,-0.03744,0.006878,0.061271,0.053796,0.040542,0.080002,-0.043788,-0.043788,-0.09704,0.167898,0.116217,0.25215,0.192493,0.157085,0.181571,0.0,0.333333,0.666667
2010-08-01,A_Value,in_sample,-0.02833,-0.039369,-0.042494,0.092653,-0.135147,0.161172,0.213894,0.187533,546,547,0.097196,0.001875,0.00125,0.0,-0.00125,0.0001,5.965201,2.968921,17.243382,-0.02833,-0.033691,-0.067148,-0.032001,-0.027669,0.025785,0.048062,0.081846,-0.070877,-0.070877,-0.09704,-0.669442,0.022306,-0.891087,0.036585,-0.451502,0.087822,0.0,0.166667,0.583333
2010-09-01,A_Value,in_sample,-0.0109,-0.012077,-0.016351,0.037226,-0.053576,0.174863,0.429872,0.302368,549,549,0.041273,0.003024,0.00125,0.0,-0.00125,0.0001,6.185792,3.6102,17.055423,-0.0109,-0.040695,-0.081004,-0.06252,-0.082198,0.019134,0.040822,0.082078,-0.067853,-0.081004,-0.09704,-1.574125,0.008602,-1.799328,0.014123,-0.771813,0.06531,0.0,0.0,0.5
2010-10-01,A_Value,in_sample,-0.001061,0.002272,-0.001592,0.016719,-0.018311,0.089091,0.433757,0.261424,550,551,0.01342,0.002614,0.00125,0.0,-0.00125,0.0001,6.183636,3.15971,17.037321,-0.001061,-0.039941,-0.068842,-0.06559,-0.09688,0.044712,0.040291,0.08059,-0.045238,-0.08198,-0.09704,-1.679262,0.123556,-1.906054,0.204138,-0.800077,0.151351,0.0,0.0,0.416667
2010-11-01,A_Value,in_sample,-0.019303,-0.027022,-0.028955,0.065065,-0.09402,0.058288,0.078324,0.068306,549,549,0.067718,0.000683,0.00125,0.0,-0.00125,0.0001,6.136612,3.191257,16.708446,-0.019303,-0.031023,-0.063668,-0.092069,-0.112067,0.029562,0.038901,0.081406,-0.060211,-0.099701,-0.114313,-2.47702,0.076544,-2.635588,0.126246,-0.923459,0.085366,0.0,0.0,0.333333
2010-12-01,A_Value,in_sample,-0.001319,0.00742,-0.001979,0.010739,-0.012718,1.0,0.629764,0.814882,551,551,0.010023,0.008149,0.00125,0.0,-0.00125,0.0001,5.907441,3.838475,16.686402,-0.001319,-0.021637,-0.061451,-0.093777,-0.04112,0.035456,0.038495,0.081279,-0.059716,-0.100888,-0.115481,-2.551827,0.111052,-2.712407,0.182253,-0.92951,0.101157,0.0,0.0,0.25
2011-01-01,A_Value,in_sample,0.00617,0.017689,0.009254,0.048724,-0.03947,0.963964,0.473022,0.718493,555,556,0.037687,0.007185,0.00125,0.0,-0.00125,0.0001,3.872072,4.929856,16.789349,0.00617,-0.014555,-0.053914,-0.089336,-0.017423,0.04384,0.040079,0.081306,-0.032301,-0.100888,-0.115481,-2.333048,0.152775,-2.579889,0.249992,-0.885494,0.124736,0.333333,0.166667,0.25
2011-02-01,A_Value,in_sample,-0.000653,0.005334,-0.000979,0.003993,-0.004972,0.863309,0.149281,0.506295,556,556,0.007392,0.005063,0.00125,0.0,-0.00125,0.0001,5.76259,4.465827,16.778389,-0.000653,0.004186,-0.026966,-0.092304,-0.015023,0.01629,0.039286,0.079945,-0.021637,-0.100888,-0.115481,-2.46752,0.046334,-2.687045,0.074666,-0.914914,0.046768,0.333333,0.166667,0.166667
2011-03-01,A_Value,in_sample,0.001947,0.009621,0.00292,0.01776,-0.01484,0.94575,0.144404,0.545077,553,554,0.017584,0.005451,0.00125,0.0,-0.00125,0.0001,3.352622,4.895307,16.811049,0.001947,0.00747,-0.014328,-0.094172,-0.056479,0.013979,0.038648,0.079922,-0.020597,-0.088021,-0.115481,-2.561761,0.04346,-2.744312,0.07003,-1.069875,0.040163,0.666667,0.333333,0.166667
2011-04-01,A_Value,in_sample,-0.009623,-0.007531,-0.014435,-0.035398,0.020964,0.938294,0.192377,0.565336,551,551,-0.018872,0.005653,0.00125,0.0,-0.00125,0.0,5.805808,4.444646,16.649273,-0.009623,-0.008343,-0.022776,-0.090051,-0.052648,0.011598,0.03815,0.080012,-0.009623,-0.066984,-0.11745,-2.475291,0.041214,-2.649969,0.066419,-1.344359,0.03279,0.333333,0.333333,0.166667
2011-05-01,A_Value,in_sample,-0.00439,-0.004662,-0.006585,-0.033304,0.026719,0.06,0.074545,0.067273,550,550,-0.025972,0.000673,0.00125,0.0,-0.00125,0.0,5.723636,4.354545,16.576187,-0.00439,-0.012051,-0.007916,-0.07108,-0.039623,0.020204,0.033423,0.079677,-0.013971,-0.06765,-0.121324,-2.214044,0.084577,-2.387158,0.136011,-1.050694,0.055141,0.333333,0.333333,0.166667
2011-06-01,A_Value,in_sample,-0.006751,-0.007865,-0.010126,-0.034181,0.024055,0.114754,0.087432,0.101093,549,549,-0.026616,0.001011,0.00125,0.0,-0.00125,0.0,5.661202,4.559199,16.464285,-0.006751,-0.020627,-0.013311,-0.073944,-0.058113,0.006493,0.033323,0.079713,-0.020627,-0.072232,-0.127256,-2.309876,0.034513,-2.497302,0.055746,-1.023709,0.016971,0.0,0.333333,0.166667
2011-07-01,A_Value,in_sample,-0.025499,-0.031644,-0.038249,-0.112742,0.074493,0.586521,0.484517,0.535519,549,549,-0.079788,0.005355,0.00125,0.0,-0.00125,0.0,5.772313,4.218579,16.044459,-0.025499,-0.036327,-0.044367,-0.095889,-0.08967,-0.040493,0.037922,0.080003,-0.0456,-0.069529,-0.14951,-2.653132,-0.160003,-2.853255,-0.254912,-1.379117,-0.091527,0.0,0.166667,0.166667
2011-08-01,A_Value,in_sample,0.023743,0.046002,0.035614,-0.094162,0.129776,0.998165,0.829358,0.913761,545,545,-0.103381,0.009138,0.00125,0.0,-0.00125,0.0001,5.998165,2.651376,16.425397,0.023743,-0.009097,-0.021038,-0.047438,-0.077921,-0.073794,0.043302,0.072811,-0.0456,-0.059275,-0.14951,-1.120658,-0.339364,-1.66518,-0.493442,-0.800294,-0.168746,0.333333,0.333333,0.25
2011-09-01,A_Value,in_sample,0.000621,0.002905,0.000931,0.112128,-0.111196,0.050186,0.09462,0.072403,538,539,0.110953,0.000724,0.00125,0.0,-0.00125,0.0,6.211896,2.981447,16.435596,0.000621,-0.001742,-0.022334,-0.036342,-0.09659,-0.115553,0.04282,0.06658,-0.036327,-0.058276,-0.14951,-0.861429,-0.599093,-1.253173,-0.799872,-0.62362,-0.268239,0.666667,0.333333,0.333333
2011-10-01,A_Value,in_sample,0.029923,0.046997,0.044884,-0.006141,0.051026,0.092764,0.079777,0.086271,539,539,-0.020561,0.000863,0.00125,0.0,-0.00125,0.0,6.226345,2.93692,16.927397,0.029923,0.055031,0.016705,-0.006452,-0.071619,-0.102707,0.054087,0.068494,-0.032078,-0.0456,-0.147353,-0.106098,-0.505903,-0.193764,-0.69574,-0.141489,-0.240779,1.0,0.5,0.416667
2011-11-01,A_Value,in_sample,0.014354,0.02451,0.021531,0.000505,0.021026,0.168224,0.17757,0.172897,535,535,-0.000788,0.001729,0.00125,0.0,-0.00125,0.0,6.091589,2.95514,17.170372,0.014354,0.045355,0.035846,0.027646,-0.066969,-0.087518,0.051692,0.069208,-0.025499,-0.0456,-0.135478,0.54248,-0.417803,1.082057,-0.579169,0.606272,-0.221939,1.0,0.666667,0.5
2011-12-01,A_Value,in_sample,-0.019502,-0.027308,-0.029253,0.0838,-0.113054,0.06015,0.078947,0.069549,532,532,0.082849,0.000695,0.00125,0.0,-0.00125,0.0,6.12406,3.039474,16.835513,-0.019502,0.024332,0.022547,0.008936,-0.085679,-0.032552,0.056119,0.055142,-0.019502,-0.0456,-0.135478,0.17727,-0.187361,0.332329,-0.335179,0.195964,-0.080976,0.666667,0.666667,0.5
2012-01-01,A_Value,in_sample,-0.007108,-0.002957,-0.010662,0.023333,-0.033995,0.856343,0.434701,0.645522,536,536,0.033931,0.006455,0.00125,0.0,-0.00125,0.0,5.958955,3.557836,16.715843,-0.007108,-0.012498,0.041845,-0.004378,-0.093323,-0.021725,0.056319,0.054319,-0.026472,-0.0456,-0.135478,-0.057563,-0.122701,-0.110518,-0.22204,-0.096011,-0.053844,0.333333,0.666667,0.416667
2012-02-01,A_Value,in_sample,-0.006522,-0.008114,-0.009783,0.021138,-0.030921,0.03352,0.050279,0.041899,537,537,0.019637,0.000419,0.00125,0.0,-0.00125,0.0,6.040968,3.595903,16.606818,-0.006522,-0.032821,0.011045,-0.010226,-0.101586,-0.025095,0.05667,0.054411,-0.032821,-0.0456,-0.135478,-0.159109,-0.142944,-0.313738,-0.259477,-0.224246,-0.062268,0.0,0.5,0.416667
2012-03-01,A_Value,in_sample,-0.008274,-0.009297,-0.012411,-0.022155,0.009743,0.172542,0.200371,0.186456,539,539,-0.011203,0.001865,0.00125,0.0,-0.00125,0.0,5.957328,4.122449,16.469409,-0.008274,-0.021746,0.002057,-0.020322,-0.112581,-0.075654,0.057063,0.047007,-0.040824,-0.040824,-0.135478,-0.335514,-0.548644,-0.68782,-0.866579,-0.497805,-0.191042,0.0,0.333333,0.333333
2012-04-01,A_Value,in_sample,0.012873,0.029425,0.019309,-0.064816,0.084125,0.994424,0.77881,0.886617,538,538,-0.070959,0.008866,0.00125,0.0,-0.00125,0.0,6.258364,3.19145,16.681415,0.012873,-0.00206,-0.014532,0.001931,-0.088294,-0.050819,0.058033,0.047267,-0.040824,-0.040824,-0.135478,0.058056,-0.357988,0.117751,-0.570931,0.047288,-0.127216,0.333333,0.333333,0.416667
2012-05-01,A_Value,in_sample,-0.006185,0.001667,-0.009278,0.029647,-0.038924,1.0,0.938953,0.969477,535,1376,0.03744,0.009695,0.00125,0.0,-0.00125,0.0001,5.876636,1.015988,16.578238,-0.006185,-0.001721,-0.034486,0.000124,-0.070965,-0.039504,0.058218,0.046337,-0.021746,-0.040824,-0.135478,0.025285,-0.281611,0.051621,-0.453606,0.003031,-0.098505,0.333333,0.166667,0.416667
2012-06-01,A_Value,in_sample,-0.021676,-0.030975,-0.032514,-0.024211,-0.008303,0.029907,0.027977,0.028942,535,1394,-0.006717,0.000289,0.00125,0.0,-0.00125,0.0,5.88972,1.01363,16.218887,-0.021676,-0.015211,-0.036627,-0.014905,-0.087747,-0.072152,0.061939,0.047084,-0.02973,-0.055414,-0.135478,-0.217336,-0.520174,-0.417608,-0.81577,-0.268971,-0.181973,0.333333,0.166667,0.416667
2012-07-01,A_Value,in_sample,0.010083,0.019328,0.015124,0.029917,-0.014793,0.448405,0.142302,0.295353,533,1286,0.026554,0.002954,0.00125,0.0,-0.00125,0.0,5.906191,1.060653,16.382419,0.010083,-0.017924,-0.019947,0.021064,-0.076845,-0.070495,0.056645,0.047229,-0.027727,-0.055414,-0.135478,0.390822,-0.50507,0.830836,-0.794673,0.380118,-0.177691,0.333333,0.333333,0.5
2012-08-01,A_Value,in_sample,-0.002595,-0.002278,-0.003892,0.030774,-0.034666,0.043233,0.029595,0.036414,532,1284,0.034406,0.000364,0.00125,0.0,-0.00125,0.0001,5.515038,0.989875,16.33991,-0.002595,-0.014376,-0.016072,-0.005205,-0.052395,-0.08272,0.051429,0.04663,-0.027727,-0.055414,-0.135478,-0.081823,-0.606503,-0.161118,-0.946998,-0.093921,-0.20941,0.333333,0.333333,0.416667
2012-09-01,A_Value,in_sample,0.001931,0.004441,0.002896,-0.015896,0.018793,0.028195,0.030746,0.029471,532,1301,-0.015959,0.000295,0.00125,0.0,-0.00125,0.0001,5.821429,1.039969,16.37146,0.001931,0.009407,-0.005947,-0.003902,-0.040102,-0.100115,0.051472,0.044563,-0.027727,-0.055414,-0.135478,-0.058261,-0.779326,-0.114809,-1.163131,-0.07042,-0.255037,0.666667,0.5,0.416667
2012-10-01,A_Value,in_sample,0.006753,0.011846,0.01013,0.009757,0.000373,0.056818,0.03635,0.046584,528,1293,0.001976,0.000466,0.00125,0.0,-0.00125,0.0001,5.922348,1.095901,16.482021,0.006753,0.00608,-0.011953,-0.026311,-0.032593,-0.096046,0.04077,0.044816,-0.021676,-0.055414,-0.135478,-0.644681,-0.742069,-1.005449,-1.113666,-0.474803,-0.24431,0.666667,0.5,0.416667
2012-11-01,A_Value,in_sample,0.02085,0.033261,0.031275,0.035795,-0.00452,0.068053,0.079251,0.073652,529,1388,0.022157,0.000737,0.00125,0.0,-0.00125,0.0001,5.824197,1.182997,16.825668,0.02085,0.029728,0.014925,-0.020076,0.007016,-0.0857,0.044027,0.046348,-0.002595,-0.036627,-0.135478,-0.452121,-0.635392,-0.760651,-0.985878,-0.548114,-0.217185,1.0,0.666667,0.416667
2012-12-01,A_Value,in_sample,0.015027,0.024075,0.022541,0.078443,-0.055902,0.035917,0.020774,0.028345,529,1396,0.065379,0.000283,0.00125,0.0,-0.00125,0.0001,5.810964,1.171203,17.078514,0.015027,0.043188,0.053002,0.014434,0.023499,-0.072481,0.042226,0.047405,-0.002595,-0.02973,-0.135478,0.345312,-0.519562,0.658491,-0.824462,0.485504,-0.182826,1.0,0.833333,0.5
2013-01-01,A_Value,in_sample,-0.001008,0.000628,-0.001512,0.000592,-0.002104,0.12782,0.050179,0.088999,532,1395,0.004778,0.00089,0.00125,0.0,-0.00125,0.0,5.907895,1.141219,17.061295,-0.001008,0.035146,0.041439,0.020666,0.016198,-0.074586,0.041338,0.04737,-0.001008,-0.027727,-0.135478,0.500483,-0.535945,0.933577,-0.851713,0.745338,-0.188273,0.666667,0.666667,0.5
2013-02-01,A_Value,in_sample,-0.0026,-0.001669,-0.0039,0.035032,-0.038932,0.024528,0.171698,0.098113,530,530,0.034271,0.000981,0.00125,0.0,-0.00125,0.0,5.935849,3.475472,17.01693,-0.0026,0.011367,0.041434,0.024695,0.014217,-0.079399,0.04066,0.047289,-0.003606,-0.027727,-0.135478,0.605393,-0.573653,1.119211,-0.914662,0.890658,-0.200767,0.333333,0.666667,0.5
2013-03-01,A_Value,in_sample,-0.015291,-0.016504,-0.022937,-0.007757,-0.015179,0.222222,0.814321,0.518272,531,1201,0.002245,0.005183,0.00125,0.0,-0.00125,0.0,6.024482,0.91174,16.756723,-0.015291,-0.018842,0.023533,0.017445,-0.003232,-0.097099,0.043143,0.04773,-0.018842,-0.027727,-0.123106,0.407684,-0.702524,0.714621,-1.123341,0.629177,-0.271915,0.0,0.5,0.5
2013-04-01,A_Value,in_sample,0.044113,0.068294,0.06617,0.059537,0.006633,0.128788,0.046015,0.087401,528,1217,0.027102,0.000874,0.00125,0.0,-0.00125,0.0,5.867424,0.921939,17.495918,0.044113,0.025474,0.061515,0.048827,0.050852,-0.043778,0.060096,0.054353,-0.018842,-0.021676,-0.100878,0.812331,-0.259108,1.985898,-0.473273,2.252572,-0.146822,0.333333,0.5,0.5
2013-05-01,A_Value,in_sample,0.008497,0.017347,0.012746,-0.005738,0.018484,0.57656,0.093726,0.335143,529,1323,-0.009266,0.003351,0.00125,0.0,-0.00125,0.0,5.79017,1.048375,17.644581,0.008497,0.036884,0.04867,0.064322,0.064454,-0.011208,0.059136,0.052769,-0.018842,-0.018842,-0.097558,1.07572,-0.056427,2.566388,-0.106804,3.413774,-0.038438,0.666667,0.5,0.583333
2013-06-01,A_Value,in_sample,-0.01399,-0.01076,-0.020985,0.065014,-0.085999,1.0,0.795113,0.897556,531,532,0.054491,0.008976,0.00125,0.0,-0.00125,0.0,6.448211,2.911654,17.397732,-0.01399,0.038254,0.018691,0.072683,0.056695,-0.021441,0.055706,0.053334,-0.017852,-0.018842,-0.095889,1.27994,-0.119665,3.70574,-0.225828,3.857551,-0.075075,0.666667,0.333333,0.583333
2013-07-01,A_Value,in_sample,-0.008567,-0.007769,-0.012851,-0.025095,0.012244,0.418692,0.347664,0.383178,535,535,-0.020628,0.003832,0.00125,0.0,-0.00125,0.0,6.394393,2.885981,17.248685,-0.008567,-0.014131,0.010983,0.052878,0.075056,-0.028031,0.057306,0.053534,-0.022437,-0.022437,-0.069529,0.918825,-0.16046,2.671904,-0.304641,2.356692,-0.135658,0.333333,0.333333,0.5
2013-08-01,A_Value,in_sample,-0.002166,-0.000677,-0.00325,0.057466,-0.060716,0.067039,0.197393,0.132216,537,537,0.052097,0.001322,0.00125,0.0,-0.00125,0.0,6.080074,2.547486,17.211318,-0.002166,-0.024555,0.011423,0.05333,0.047848,-0.001859,0.057251,0.05097,-0.024555,-0.024555,-0.059275,0.92917,0.003257,2.693829,0.006644,2.171856,-0.010463,0.0,0.333333,0.5
2013-09-01,A_Value,in_sample,0.032603,0.050544,0.048904,0.038713,0.010191,0.03525,0.042672,0.038961,539,539,0.025096,0.00039,0.00125,0.0,-0.00125,0.0,6.276438,2.797774,17.772454,0.032603,0.021539,0.060616,0.085575,0.081339,0.042041,0.063632,0.05387,-0.024555,-0.024555,-0.058276,1.31961,0.272976,4.253501,0.589376,3.485044,0.23718,0.333333,0.5,0.5
2013-10-01,A_Value,in_sample,-0.007364,-0.009186,-0.011046,0.03727,-0.048316,0.05915,0.062847,0.060998,541,541,0.026478,0.00061,0.00125,0.0,-0.00125,0.0,6.308688,2.81146,17.641581,-0.007364,0.022778,0.008326,0.070353,0.042191,0.035467,0.065242,0.054086,-0.024555,-0.024555,-0.055414,1.072117,0.23366,3.562221,0.508144,2.865113,0.21087,0.333333,0.333333,0.416667
2013-11-01,A_Value,in_sample,-0.00707,-0.005236,-0.010605,0.020511,-0.031115,0.049815,0.773881,0.411848,542,1340,0.025084,0.004118,0.00125,0.0,-0.00125,0.0,6.267528,0.635075,17.516859,-0.00707,0.017752,-0.007239,0.04108,0.020179,0.048383,0.064201,0.052954,-0.014382,-0.024555,-0.055414,0.655701,0.316391,2.189236,0.714285,1.672957,0.286469,0.333333,0.166667,0.333333
2013-12-01,A_Value,in_sample,-0.03957,-0.057337,-0.059354,-0.033674,-0.025681,0.108456,0.045124,0.07679,544,1374,-0.004786,0.000768,0.00125,0.0,-0.00125,0.0,6.262868,0.610626,16.823723,-0.03957,-0.053382,-0.032993,-0.014919,-0.0007,0.00823,0.075705,0.057998,-0.053382,-0.053382,-0.055414,-0.163969,0.069481,-0.318646,0.131211,-0.279472,0.049368,0.0,0.166667,0.25
2014-01-01,A_Value,in_sample,-0.010636,-0.011384,-0.015954,0.044426,-0.06038,0.205128,0.458867,0.331997,546,547,0.044194,0.00332,0.00125,0.0,-0.00125,0.0,6.238095,2.806216,16.644785,-0.010636,-0.056503,-0.035011,-0.024413,-0.004251,-0.00861,0.076311,0.058233,-0.06345,-0.06345,-0.06345,-0.288831,-0.026485,-0.576728,-0.050384,-0.38475,-0.045365,0.0,0.166667,0.25
2014-02-01,A_Value,in_sample,0.044317,0.068173,0.066476,0.017036,0.049439,0.054745,0.034672,0.044708,548,548,-0.001388,0.000447,0.00125,0.0,-0.00125,0.0,6.282847,2.894161,17.382432,0.044317,-0.007674,0.009942,0.021479,0.046705,0.036001,0.089143,0.063626,-0.06345,-0.06345,-0.06345,0.27906,0.211988,0.641598,0.43999,0.338511,0.186905,0.333333,0.333333,0.333333
2014-03-01,A_Value,in_sample,0.054639,0.083727,0.081958,-0.01237,0.094328,0.056569,0.047273,0.051921,548,550,-0.026671,0.000519,0.00125,0.0,-0.00125,0.0,6.330292,2.925455,18.332187,0.054639,0.089663,0.031494,0.09402,0.113105,0.090484,0.100932,0.070729,-0.056503,-0.06345,-0.06345,0.939303,0.439536,2.433393,1.014289,1.481784,0.461697,0.666667,0.333333,0.416667
