date,strategy,period,ls_ret,ls_ret_gross,ls_ret_pre_capeff,long_ret,short_pnl,long_turnover,short_turnover,avg_turnover,n_long,n_short,mkt_ret,tc_cost_monthly,borrow_cost_monthly,rebate_monthly,net_financing_monthly,rf_rate,avg_fscore_long,avg_fscore_short,nav,ret_1m,ret_3m,ret_6m,ret_12m,ret_24m,ret_36m,vol_12m,vol_36m,max_dd_6m,max_dd_12m,max_dd_36m,sharpe_12m,sharpe_36m,sortino_12m,sortino_36m,calmar_12m,calmar_36m,hit_rate_3m,hit_rate_6m,hit_rate_12m
2017-10-01,B_ValueQuality,oos,0.003471,0.008726,0.005206,0.030011,-0.024804,0.369301,0.222892,0.296096,658.0,664.0,0.025164,0.002961,0.00125,0.000692,-0.000558,0.0009,5.305471,3.216867,1.126787,0.003471,0.021735,0.006409,0.002094,0.156165,0.126787,0.061576,0.074985,-0.011685,-0.059441,-0.059441,-0.045168,0.558497,-0.090137,1.291713,0.035234,0.723924,0.666667,0.5,0.5
2017-11-01,B_ValueQuality,oos,1.7e-05,0.003044,2.5e-05,0.015998,-0.015973,0.337165,0.134921,0.236043,522.0,630.0,0.008855,0.00236,0.00125,0.000592,-0.000658,0.0008,5.904215,2.968254,1.126806,1.7e-05,0.024906,0.01754,-0.036016,0.145575,0.126806,0.044389,0.073907,-0.011685,-0.033922,-0.059441,-0.978521,0.546755,-1.401056,1.259557,-1.06174,0.702916,1.0,0.666667,0.5
2017-12-01,B_ValueQuality,oos,-0.006128,-0.007865,-0.009192,0.032502,-0.041693,0.129915,0.02381,0.076862,585.0,630.0,0.027798,0.000769,0.00125,0.000692,-0.000558,0.0009,5.822222,2.974603,1.119901,-0.006128,-0.002661,0.006723,-0.015928,0.06732,0.119901,0.036667,0.073061,-0.006128,-0.01803,-0.059441,-0.640519,0.5055,-1.072345,1.168186,-0.883407,0.647168,0.666667,0.5,0.5
2018-01-01,B_ValueQuality,oos,-0.006179,-0.00603,-0.009269,-0.050846,0.041577,0.455466,0.120567,0.288016,494.0,564.0,-0.044061,0.00288,0.00125,0.000892,-0.000358,0.0011,5.755061,2.927305,1.112981,-0.006179,-0.012252,0.009216,-0.003183,0.026263,0.150916,0.031906,0.070071,-0.012269,-0.01803,-0.059441,-0.355153,0.648078,-0.721238,1.66808,-0.176544,0.806977,0.333333,0.5,0.5
2018-02-01,B_ValueQuality,oos,0.00997,0.018714,0.014956,0.005156,0.009799,0.485714,0.194222,0.339968,595.0,623.0,0.004173,0.0034,0.00125,0.000892,-0.000358,0.0011,6.168067,3.125201,1.124078,0.00997,-0.002421,0.022424,0.016055,0.036986,0.169297,0.0318,0.069892,-0.012269,-0.01803,-0.059441,0.223402,0.720016,0.473746,1.837845,0.890464,0.900343,0.333333,0.666667,0.583333
2018-03-01,B_ValueQuality,oos,-0.007736,-0.01028,-0.011604,0.004613,-0.016217,0.153139,0.06,0.10657,653.0,600.0,0.011121,0.001066,0.00125,0.000992,-0.000258,0.0012,6.059724,3.148333,1.115382,-0.007736,-0.004036,-0.006686,0.004507,0.032116,0.171504,0.032924,0.069771,-0.012269,-0.01803,-0.059441,-0.157976,0.723653,-0.336465,1.848371,0.249974,0.911485,0.333333,0.5,0.5
2018-04-01,B_ValueQuality,oos,0.004278,0.008796,0.006418,0.047486,-0.041068,0.309198,0.154786,0.231992,511.0,491.0,0.043029,0.00232,0.00125,0.001192,-5.8e-05,0.0014,5.906067,2.900204,1.120154,0.004278,0.006445,-0.005887,0.000485,0.036692,0.181104,0.032105,0.069589,-0.012269,-0.012269,-0.059441,-0.317313,0.757553,-0.655471,1.920421,0.03951,0.959795,0.666667,0.5,0.5
2018-05-01,B_ValueQuality,oos,0.011168,0.020957,0.016752,0.011364,0.005388,0.476021,0.353497,0.414759,563.0,529.0,0.003543,0.004148,0.00125,0.001192,-5.8e-05,0.0014,5.005329,3.283554,1.132664,0.011168,0.007638,0.005198,0.02283,0.023103,0.193479,0.03144,0.069638,-0.007736,-0.012269,-0.059441,0.35607,0.800521,0.819285,2.030235,1.860737,1.021688,0.666667,0.5,0.583333
2018-06-01,B_ValueQuality,oos,0.016128,0.027675,0.024192,0.005002,0.01919,0.459969,0.224959,0.342464,637.0,609.0,0.009428,0.003425,0.00125,0.001192,-5.8e-05,0.0014,5.675039,3.144499,1.150931,0.016128,0.031872,0.027708,0.034617,0.045729,0.199365,0.034481,0.069845,-0.007736,-0.012269,-0.059441,0.641752,0.815932,1.611545,2.073591,2.821486,1.050976,1.0,0.666667,0.583333
2018-07-01,B_ValueQuality,oos,-0.015732,-0.01889,-0.023598,0.029141,-0.052738,0.520211,0.449726,0.484968,569.0,547.0,0.025901,0.00485,0.00125,0.001392,0.000142,0.0016,5.862917,2.808044,1.132825,-0.015732,0.011312,0.017829,0.02721,0.041457,0.180039,0.037652,0.070844,-0.015732,-0.015732,-0.059441,0.368773,0.720168,0.736309,1.809868,1.729573,0.954449,0.666667,0.666667,0.583333
2018-08-01,B_ValueQuality,oos,0.004378,0.009982,0.006567,-0.017333,0.0239,0.47028,0.241167,0.355724,572.0,651.0,-0.016328,0.003557,0.00125,0.001392,0.000142,0.0016,5.979021,2.698925,1.137784,0.004378,0.004521,0.012193,0.034891,0.079475,0.158027,0.037228,0.069972,-0.015732,-0.015732,-0.059441,0.553558,0.631423,1.072605,1.566417,2.217849,0.843215,0.666667,0.666667,0.666667
2018-09-01,B_ValueQuality,oos,0.039111,0.059905,0.058667,-0.07987,0.138537,0.204959,0.051005,0.127982,605.0,647.0,-0.092715,0.00128,0.00125,0.001292,4.2e-05,0.0015,5.758678,3.060278,1.182284,0.039111,0.027242,0.059982,0.052894,0.06867,0.191556,0.049153,0.072754,-0.015732,-0.015732,-0.059441,0.773926,0.735649,1.963107,1.892792,3.362239,1.012098,0.666667,0.833333,0.666667
2018-10-01,B_ValueQuality,oos,0.017667,0.03105,0.0265,-0.005191,0.031691,0.707182,0.291028,0.499105,543.0,457.0,-0.00061,0.004991,0.00125,0.001692,0.000442,0.0019,5.755064,2.544858,1.203172,0.017667,0.062098,0.074113,0.06779,0.070026,0.234541,0.050881,0.071807,-0.015732,-0.015732,-0.059441,1.01104,0.900638,2.647588,2.355818,4.309049,1.224041,1.0,0.833333,0.666667
2018-11-01,B_ValueQuality,oos,0.0291,0.047914,0.04365,-0.113085,0.156735,0.465035,0.45625,0.460642,572.0,480.0,-0.117001,0.004606,0.00125,0.001592,0.000342,0.0018,6.197552,2.672917,1.238184,0.0291,0.088241,0.093161,0.098844,0.059268,0.258807,0.055514,0.073012,-0.015732,-0.015732,-0.059441,1.437744,0.969682,4.076041,2.574402,6.28299,1.341521,1.0,0.833333,0.666667
2018-12-01,B_ValueQuality,oos,-0.037615,-0.052679,-0.056422,0.100763,-0.157185,0.539595,0.297398,0.418496,543.0,538.0,0.121306,0.004185,0.00125,0.001692,0.000442,0.0019,6.007366,2.86803,1.19161,-0.037615,0.007887,0.035344,0.064031,0.047083,0.135661,0.071021,0.068258,-0.037615,-0.037615,-0.059441,0.656311,0.518548,1.134247,1.046864,1.702284,0.728738,0.666667,0.666667,0.666667
2019-01-01,B_ValueQuality,oos,-0.013295,-0.017069,-0.019943,0.034797,-0.05474,0.499222,0.203936,0.351579,643.0,559.0,0.043248,0.003516,0.00125,0.001892,0.000642,0.0021,6.125972,2.788909,1.175767,-0.013295,-0.022777,0.037907,0.056412,0.053049,0.084157,0.072622,0.066573,-0.05041,-0.05041,-0.059441,0.52848,0.287165,0.913661,0.56155,1.119068,0.459283,0.333333,0.666667,0.666667
2019-02-01,B_ValueQuality,oos,-0.0177,-0.023887,-0.026551,-0.017653,-0.008897,0.331597,0.269439,0.300518,576.0,553.0,-0.014797,0.003005,0.00125,0.001592,0.000342,0.0018,5.642361,3.113924,1.154955,-0.0177,-0.067218,0.015092,0.027469,0.043965,0.06547,0.075675,0.067566,-0.067218,-0.067218,-0.067218,0.133664,0.189866,0.23474,0.370386,0.408654,0.317828,0.0,0.5,0.583333
2019-03-01,B_ValueQuality,oos,0.030196,0.047475,0.045294,0.028688,0.016606,0.408638,0.115942,0.26229,602.0,552.0,0.021643,0.002623,0.00125,0.001692,0.000442,0.0019,5.76412,2.98913,1.18983,0.030196,-0.001493,0.006383,0.066747,0.071555,0.101007,0.079499,0.069424,-0.067218,-0.067218,-0.067218,0.594182,0.336496,1.075979,0.670013,0.992992,0.484913,0.333333,0.5,0.666667
2019-04-01,B_ValueQuality,oos,0.009592,0.015645,0.014388,-0.081268,0.095656,0.299363,0.08042,0.189891,628.0,572.0,-0.077719,0.001899,0.00125,0.001892,0.000642,0.0021,5.835987,2.968531,1.201243,0.009592,0.021668,-0.001603,0.072391,0.072911,0.111739,0.079577,0.069506,-0.067218,-0.067218,-0.067218,0.651493,0.373339,1.180735,0.743654,1.076953,0.534664,0.666667,0.5,0.666667
2019-05-01,B_ValueQuality,oos,0.018399,0.029685,0.027599,0.061988,-0.034389,0.368515,0.176883,0.272699,559.0,571.0,0.055856,0.002727,0.00125,0.001892,0.000642,0.0021,5.70483,3.038529,1.223345,0.018399,0.059214,-0.011984,0.08006,0.104718,0.105013,0.080405,0.06894,-0.03076,-0.067218,-0.067218,0.726515,0.337661,1.329059,0.665374,1.191055,0.503525,1.0,0.5,0.666667
2019-06-01,B_ValueQuality,oos,0.025294,0.038246,0.037941,-0.001246,0.039186,0.089445,0.04,0.064723,559.0,575.0,-0.003191,0.000647,0.00125,0.001592,0.000342,0.0018,5.697674,3.031304,1.254288,0.025294,0.054174,0.0526,0.089803,0.127529,0.139638,0.082084,0.069912,-0.0177,-0.067218,-0.067218,0.818762,0.474426,1.528111,0.941624,1.335993,0.662522,1.0,0.666667,0.666667
2019-07-01,B_ValueQuality,oos,-0.003234,-0.001705,-0.004852,-0.055551,0.050699,0.47411,0.243506,0.358808,618.0,616.0,-0.049965,0.003588,0.00125,0.001692,0.000442,0.0019,5.569579,2.909091,1.250231,-0.003234,0.040781,0.063333,0.10364,0.13367,0.149394,0.079132,0.069436,-0.003234,-0.067218,-0.067218,1.002016,0.509514,1.858067,1.0095,1.541853,0.706738,0.666667,0.666667,0.666667
2019-08-01,B_ValueQuality,oos,0.052249,0.080811,0.078373,0.050623,0.02775,0.387755,0.12812,0.257937,588.0,601.0,0.026742,0.002579,0.00125,0.001392,0.000142,0.0016,4.401361,2.790349,1.315554,0.052249,0.075375,0.139052,0.156242,0.196585,0.248135,0.090133,0.071622,-0.003234,-0.067218,-0.067218,1.407908,0.874584,2.977013,1.960341,2.324408,1.140784,0.666667,0.833333,0.666667
2019-09-01,B_ValueQuality,oos,0.010114,0.020475,0.015171,0.003733,0.011438,0.875912,0.253308,0.56461,411.0,529.0,0.006856,0.005646,0.00125,0.001592,0.000342,0.0018,6.437956,2.398866,1.328859,0.010114,0.059453,0.116848,0.123976,0.183428,0.201159,0.085323,0.066923,-0.003234,-0.067218,-0.067218,1.146509,0.733814,2.292208,1.531364,1.844388,0.937257,0.666667,0.833333,0.666667
2019-10-01,B_ValueQuality,oos,-0.012507,-0.015891,-0.01876,0.021289,-0.040049,0.467742,0.114563,0.291153,620.0,515.0,0.029046,0.002912,0.00125,0.001292,4.2e-05,0.0015,5.808065,2.584466,1.31224,-0.012507,0.049597,0.092402,0.09065,0.164585,0.167024,0.087692,0.067358,-0.012507,-0.067218,-0.067218,0.777792,0.579405,1.599057,1.209444,1.348601,0.786011,0.666667,0.666667,0.583333
2019-11-01,B_ValueQuality,oos,-0.012278,-0.01324,-0.018416,0.030543,-0.048959,0.480638,0.502959,0.491798,439.0,507.0,0.03913,0.004918,0.00125,0.000992,-0.000258,0.0012,6.08656,2.597633,1.296128,-0.012278,-0.014766,0.059495,0.046798,0.150267,0.10884,0.086351,0.0647,-0.024631,-0.03076,-0.067218,0.318783,0.330578,0.652824,0.658515,1.52138,0.521257,0.333333,0.5,0.5
2019-12-01,B_ValueQuality,oos,-0.004259,-0.004923,-0.006388,-0.037557,0.031169,0.139059,0.142342,0.140701,489.0,555.0,-0.030898,0.001407,0.00125,0.001192,-5.8e-05,0.0014,6.096115,2.621622,1.290608,-0.004259,-0.028785,0.028957,0.08308,0.15243,0.134074,0.074385,0.062468,-0.028785,-0.028785,-0.067218,0.826955,0.454788,2.384281,0.945642,2.886234,0.637192,0.0,0.333333,0.5
2020-01-01,B_ValueQuality,oos,0.00014,0.00769,0.00021,-0.085493,0.085703,0.905963,0.558468,0.732216,436.0,496.0,-0.087413,0.007322,0.00125,0.001092,-0.000158,0.0013,5.135321,3.030242,1.290789,0.00014,-0.016346,0.03244,0.097827,0.159758,0.156066,0.071569,0.061064,-0.028785,-0.028785,-0.067218,1.061491,0.563932,3.149148,1.187703,3.39857,0.736834,0.333333,0.5,0.583333
2020-02-01,B_ValueQuality,oos,0.014537,0.02797,0.021806,-0.225862,0.247668,0.575163,0.605941,0.590552,459.0,505.0,-0.242067,0.005906,0.00125,0.000992,-0.000258,0.0012,4.555556,4.146535,1.309554,0.014537,0.010358,-0.004561,0.133857,0.165002,0.183707,0.065983,0.060821,-0.028785,-0.028785,-0.067218,1.653189,0.691383,5.916455,1.45012,4.650241,0.860293,0.666667,0.5,0.666667
2020-03-01,B_ValueQuality,oos,-0.043397,-0.06022,-0.065096,0.157931,-0.223027,0.661364,0.262206,0.461785,440.0,553.0,0.170837,0.004618,0.00125,0.000992,-0.000258,0.0012,5.509091,3.958409,1.252723,-0.043397,-0.029355,-0.057295,0.052858,0.123133,0.128195,0.081469,0.066899,-0.045355,-0.057295,-0.067218,0.439142,0.388675,0.793906,0.706494,0.922562,0.610337,0.666667,0.333333,0.583333
2020-04-01,B_ValueQuality,oos,-0.029163,-0.040539,-0.043744,0.043067,-0.086811,0.227451,0.163543,0.195497,510.0,587.0,0.053964,0.001955,0.00125,0.0,-0.00125,0.0,5.415686,3.86201,1.21619,-0.029163,-0.057794,-0.073195,0.012443,0.085734,0.086261,0.087825,0.069433,-0.071294,-0.084787,-0.084787,-0.012727,0.196952,-0.022503,0.350278,0.146755,0.329819,0.333333,0.333333,0.5
2020-05-01,B_ValueQuality,oos,-0.035722,-0.048238,-0.053583,0.026457,-0.08004,0.484629,0.33429,0.40946,553.0,697.0,0.048055,0.004095,0.00125,0.0,-0.00125,0.0001,5.703436,3.777618,1.172745,-0.035722,-0.10447,-0.095194,-0.041362,0.035387,0.059024,0.092876,0.072485,-0.10447,-0.11748,-0.11748,-0.581185,0.076295,-0.978991,0.130131,-0.352077,0.164283,0.0,0.333333,0.416667
2020-06-01,B_ValueQuality,oos,0.00669,0.013475,0.010035,0.044939,-0.034905,0.231527,0.206655,0.219091,609.0,571.0,0.032644,0.002191,0.00125,0.0,-0.00125,0.0001,5.665025,3.464098,1.18059,0.00669,-0.05758,-0.085245,-0.058757,0.02577,0.061279,0.088409,0.072523,-0.10447,-0.11748,-0.11748,-0.802186,0.088461,-1.28991,0.151007,-0.500142,0.170435,0.333333,0.5,0.416667
2020-07-01,B_ValueQuality,oos,0.006828,0.017927,0.010242,0.03669,-0.026448,0.673432,0.613636,0.643534,542.0,440.0,0.043492,0.006435,0.00125,0.0,-0.00125,0.0001,5.258303,2.825,1.188652,0.006828,-0.022643,-0.079128,-0.049255,0.049281,0.077831,0.089165,0.072305,-0.10447,-0.11748,-0.11748,-0.659667,0.163266,-1.052672,0.276636,-0.419261,0.215342,0.666667,0.5,0.5
2020-08-01,B_ValueQuality,oos,-0.01513,-0.016345,-0.022694,-0.040191,0.017496,0.623246,0.396694,0.50997,499.0,484.0,-0.034401,0.0051,0.00125,0.0,-0.00125,0.0001,5.553106,2.619835,1.170668,-0.01513,-0.001771,-0.106056,-0.110133,0.028901,0.064801,0.065087,0.072944,-0.065501,-0.119043,-0.119043,-1.923859,0.11014,-2.306371,0.187275,-0.925155,0.177665,0.666667,0.333333,0.416667
2020-09-01,B_ValueQuality,oos,0.009437,0.019193,0.014155,0.000381,0.013774,0.506757,0.250916,0.378836,592.0,546.0,0.010222,0.003788,0.00125,0.0,-0.00125,0.0001,5.898649,3.038462,1.181715,0.009437,0.000952,-0.056683,-0.11073,-0.000482,0.052387,0.064867,0.072179,-0.03743,-0.107886,-0.119043,-1.898304,0.059572,-2.28737,0.100226,-1.026365,0.1442,0.666667,0.5,0.416667
